20.36,7.22,297
20.87,6.65,288
20.23,7.4,298
20.64,6.67,295
20.42,6.7,293
20.89,7.27,293
20.21,7.2,299
20.45,7.21,308
20.65,6.59,313
20.52,7.01,295
20.11,7.07,303
19.98,6.71,307
20.88,6.61,295
20.29,7.2,297
20,6.72,310
20.03,6.97,296
20.57,6.67,309
20.2,7.35,304
20.44,6.51,295
20.87,6.89,291
20.79,6.86,304
20.53,7.18,309
20.87,6.99,290
20.65,7.19,288
20.84,7.15,288
20,7.37,290
20.43,6.65,304
20.49,7.09,289
20.88,7.45,295
20.7,6.8,313
20.17,6.98,288
20.61,6.57,308
20.14,7.43,295
20.53,7.34,292
20.55,7.26,310
20.24,6.92,292
20.51,7.05,305
20.88,7.03,295
20.29,6.88,300
20.41,7.47,288
20.56,6.7,291
20.28,7.04,309
20.67,6.8,289
20.64,6.69,308
20.57,7.11,311
20.53,6.79,297
20.78,6.65,306
20.4,6.54,309
20.3,6.93,301
20.83,7.19,314
20.04,7.31,289
20.6,7.42,300
20.68,6.56,297
20.32,6.69,307
20.83,6.8,312
20.57,7.17,289
20.18,6.85,305
20.18,7.46,288
20.69,7.18,304
20.83,7.28,300
20.15,7.1,291
19.99,6.85,314
20.61,6.53,296
20.3,7.22,295
20.79,6.71,299
20.09,7.45,308
20.55,7.36,301
20.8,6.72,287
20.5,6.9,292
20.4,6.81,291
20.39,6.9,309
20.33,6.73,308
20.11,7.13,300
20.55,7.11,298
20.68,7.06,290
20.15,6.63,287
20.47,6.99,302
20.78,7.41,301
20.56,7.05,305
20.33,6.61,315
20.43,7.06,310
20.21,7.49,290
20.62,7.3,293
20.27,7.29,290
20.19,7.48,290
20.43,7.33,307
20.76,6.93,298
20.54,7.28,296
20.03,6.67,314
20.64,6.92,290
20.27,7.11,287
20.01,7.42,314
20.1,6.8,311
20.64,7.28,287
20.31,7.1,301
20.18,6.69,300
20.2,7.48,314
20.6,6.97,315
20.17,6.59,309
20.62,7.04,288
20.77,6.77,310
20.46,6.89,302
20.07,6.67,300
20.09,7.23,311
19.99,7.49,293
20.46,7.39,299
20.5,7.35,309
20.27,6.95,301
20.59,7.09,300
20.72,6.72,302
20.76,7.23,306
20.75,7.34,294
20.72,7.45,288
20.06,7.08,303
20.42,7.27,315
20.43,7.43,305
20.58,7,301
20.41,7.02,291
20.37,6.82,290
20.55,6.79,315
20.19,7.41,314
20.48,7.46,310
20.12,7.06,288
20.18,7.41,287
20.31,6.52,294
20.58,6.82,292
20.03,6.77,310
20.43,6.91,304
20.09,6.66,301
20.02,7.1,310
20.61,7.35,310
20.59,6.88,314
20.13,7.03,313
20.61,6.78,315
20.44,7.34,293
20.75,6.64,292
20.69,6.63,315
20.66,6.87,297
20.8,7.26,294
20.76,7.05,291
20,6.58,301
20.18,6.78,300
20.42,7.23,294
20.82,6.64,311
20.18,7.08,296
20.3,7.37,312
20.14,6.68,289
20.16,7.09,302
20.01,6.5,315
20.81,7.37,298
20.42,7.03,294
20.07,6.6,298
20.85,6.66,312
20.08,7.35,289
20.82,7.01,293
20.1,7.25,313
20.74,6.7,289
20,6.9,308
20.17,7.21,304
20.29,6.81,289
20.36,7.23,302
20.04,7.21,287
20.57,7.13,296
20.04,7.46,292
20.15,7.31,305
20.55,6.65,303
20.55,7.03,288
20.34,7.45,308
20.75,7.43,294
19.98,7.17,302
20.44,7.04,301
20.46,7.16,314
20.49,6.96,313
20.66,6.53,292
20.56,6.62,294
20.23,6.95,297
20.31,7.04,306
20.24,6.92,291
20.73,6.6,287
20.79,7.14,299
20.89,7.28,291
20.86,6.81,312
20.81,6.78,312
20.3,7.1,312
20.58,6.54,308
20.87,7.09,298
20.43,7.48,299
20.74,6.93,298
20.03,7.28,310
20.56,6.53,310
20.04,6.52,314
20.31,7.22,293
20,6.89,303
20.02,7.34,300
20.59,6.84,301
20.81,7.26,299
19.98,6.74,298
20.02,7.4,314
20.61,6.57,312
20.09,6.52,309
20.16,7.15,314
20.47,6.87,303
20.81,7.49,301
20,6.8,313
20.17,7.17,312
20.29,7.46,306
20.58,6.86,295
20.69,6.56,301
20,6.55,301
20.84,7.1,287
20.49,6.75,294
20.52,6.79,312
20.64,6.8,287
20.23,6.72,289
20.17,6.56,289
20.3,6.75,313
20.11,6.73,291
20.87,7.25,308
20.27,6.65,302
20.85,7.03,313
20.4,6.73,293
20.42,7.01,289
20.04,6.9,288
20.43,6.98,315
20.72,6.58,308
20.77,6.79,312
20.52,7.08,294
20.82,7.48,305
20.21,6.97,306
20.56,7.1,299
20.22,7.03,315
20.53,7.04,290
20.78,6.64,291
20.86,6.95,300
20.15,7.26,306
20.18,7.32,313
20.8,7.19,309
20.82,7.42,312
20.43,6.86,295
20.8,6.58,314
20.4,7.07,301
20,6.8,301
20.63,6.93,304
20.57,7.18,306
20.46,7.14,289
20,6.7,313
20.41,6.99,314
19.99,7.28,287
20.58,6.99,312
20.65,6.87,301
20.69,6.72,290
20.85,6.61,299
20.25,7.02,307
20.28,7.01,308
20.36,7.06,299
20.58,7.01,302
20.76,7.49,311
20.04,7.1,302
20.37,6.72,288
20.85,6.67,310
20.72,7.08,288
20.27,7.34,308
20.19,7.48,291
20.72,6.98,312
20.43,7.11,311
20.1,6.54,298
20.38,6.65,311
20.78,7.28,313
20.53,6.84,308
20.3,7.01,300
20.4,7.12,295
20.48,6.62,295
20.68,7.41,306
20.12,7.06,291
20.66,6.97,298
20.22,6.85,307
20.12,7.08,307
20.78,7.38,314
20.46,6.82,301
20.07,6.75,289
20.56,6.78,291
20.41,6.63,309
20.57,7.04,296
20.37,7.38,298
20,6.7,305
20.45,6.6,292
19.99,6.89,308
20.87,7.11,305
20.77,7.32,311
20.13,6.84,291
19.98,7.41,308
20.15,6.53,299
20.42,7.07,287
20.08,6.51,289
20.44,6.86,289
20.51,6.66,296
20.85,6.92,291
20.12,6.58,300
19.99,7.18,311
20.31,6.7,293
20.27,6.73,304
20.2,6.78,301
20.48,6.62,294
20.46,7.07,293
20.33,7.28,299
20.35,6.58,310
20.74,6.67,287
20.83,6.85,304
20.65,6.54,297
20.4,7.39,309
20.17,6.66,312
20.34,7.26,287
20.64,6.94,311
20.11,6.54,314
20.48,7.02,315
20.24,7.2,315
20.3,6.86,305
20.85,7.37,307
20.38,7.34,302
20,6.66,309
20.07,6.9,294
20.71,7.01,301
20,7.41,306
20.41,7.4,289
20.67,7.41,287
20.01,6.77,306
20.62,7.06,307
20.24,6.8,303
20.87,7.31,313
20.72,7.28,298
20.74,6.79,290
20.19,6.88,288
20.41,6.61,312
20.22,6.73,290
20.32,7.05,308
20.3,6.81,313
20.65,6.74,304
20.52,6.66,289
20.88,6.55,288
20.39,7.22,301
20.14,6.75,305
20.64,7.48,301
20.29,6.55,301
20.8,7.17,288
20.55,6.64,308
20.77,7.2,294
20.44,6.72,289
20.74,7.47,297
20.25,7.31,302
20.4,6.77,315
20.83,6.62,311
20.42,6.91,308
20.14,6.52,311
20.3,6.87,309
20.29,7,298
20.73,6.91,313
20.73,6.8,304
20.31,6.66,304
20.12,6.88,290
20.7,6.5,297
20.6,6.79,288
20.27,7.01,311
20.12,6.83,290
20.64,6.8,314
20.26,7.16,312
20.17,7.41,301
20.13,7.41,315
20.22,6.57,308
20.72,6.57,299
20.59,6.71,288
20.43,7.48,296
20.77,6.58,295
20.31,6.53,314
20.13,6.98,292
20.51,7.05,304
20.73,6.76,295
20.55,7.35,312
20.6,7.47,298
20.05,6.54,292
20.36,6.61,292
20.81,7.37,288
20.45,6.51,306
20.76,7.18,312
20.11,7.05,315
20.26,6.89,292
20.3,7.47,305
20.87,6.89,287
20,7.21,292
20.65,7.32,287
20.46,6.7,291
20.75,7.49,293
20.38,7.09,308
20.63,7.44,315
20.73,6.92,303
20.44,6.76,294
20.02,6.67,304
20.03,7.05,312
20.05,6.63,298
20.29,7.13,309
20.12,6.96,295
20,6.85,301
20.49,7.15,288
20.07,6.64,303
20.24,7.22,311
20.6,6.95,297
20.64,7.46,307
20.01,7.32,310
20.43,6.84,295
20.24,7.23,293
20.8,7.33,287
20.32,6.82,308
20.62,6.92,305
20.79,6.96,296
20.53,7.09,298
20.51,6.59,296
20.59,6.83,287
20.29,6.94,302
20.22,6.71,288
20.81,7.41,293
20.33,7.3,295
20.55,7.44,310
20.03,6.51,295
20.41,6.91,294
20.46,6.71,303
20.22,7.05,314
20.66,7.22,309
20.78,7.43,307
20.22,6.99,300
20.36,7.15,304
20.35,6.6,301
20.83,7.22,298
20.24,6.61,300
20.42,7.32,311
20.56,7.02,289
20.08,7.17,306
20.87,7.13,294
20.01,6.59,300
20.35,7.47,312
20.64,6.59,288
20.88,6.8,309
20.04,7.02,291
20.04,7.29,289
20.68,6.68,309
20.24,7.21,295
20.83,6.6,297
20.5,7.4,297
20.33,6.83,305
20.47,7.18,295
20.83,7.39,291
20.61,7.29,312
20.74,6.9,287
20.01,7.12,291
20.19,6.66,307
20.48,7.45,297
20.17,7.01,305
20.72,7.47,311
20.54,6.52,314
20.38,6.8,310
20.37,6.72,298
20.61,6.63,307
20.76,7.26,313
20.66,6.85,297
20.12,7.03,293
20.53,7.38,290
20.6,6.97,315
20.79,7.16,310
20.21,7.03,291
20.06,6.95,287
20.19,7.44,298
20.19,6.52,293
20.62,7.5,289
20.75,7.43,313
20.74,7.05,307
20.78,6.83,288
20.78,6.62,293
20.55,7.48,290
20.66,6.94,298
20.4,7.31,295
20.4,7.49,299
20.42,7.24,303
20.51,6.84,289
20.08,6.54,291
20.4,7.31,313
20.86,7.08,301
20.7,6.6,299
20.05,7.2,294
20.83,6.84,305
20.49,6.78,311
20.86,7.39,304
20.55,6.81,303
20.53,7.39,292
20.16,7.2,293
20.44,7.05,312
20.06,7.35,302
20.84,6.64,288
20.89,7.03,288
20.3,6.81,298
20.02,6.62,312
20.3,7.43,313
20.42,7.23,296
20.75,7.14,302
20.62,6.63,291
20.39,6.82,287
20.59,7.01,290
20.49,6.98,293
20.35,6.6,315
20.7,7.13,309
20.89,6.6,293
20.18,6.99,287
20.26,7.18,300
20.42,6.64,287
19.98,6.79,293
20.38,7.32,295
20.18,7.16,306
20.87,7.14,301
20.55,6.74,310
20.85,6.73,313
20.24,7.14,293
20.05,6.81,312
20.89,7.04,288
20.25,7.32,292
20.7,7.36,301
20.47,6.87,306
20.84,7.43,312
20.04,7.3,303
20.73,7.01,308
20.16,6.97,294
20.88,6.85,296
20.83,6.83,290
20.11,7.09,302
20.56,6.9,315
20.46,6.84,289
20.39,6.7,292
20.2,7.3,291
20.22,6.53,289
20.59,6.68,301
20.09,6.99,299
20.72,7.36,313
20.06,6.76,303
20.62,6.59,311
20.73,7.28,287
20.08,6.8,288
20.06,6.91,287
20.49,6.83,301
20.84,6.68,287
20.34,6.56,315
20.06,6.51,298
20.02,6.9,307
20.04,7.26,311
20.17,6.84,309
20.71,7.04,294
20.12,7.28,287
20.2,7.32,288
20.62,7.17,302
20.81,6.83,310
20.15,7.46,300
20.21,6.72,287
20.71,6.69,294
20.13,6.56,313
20.58,7.32,287
20.5,7.06,298
20.61,7.04,303
20.18,7,288
20.32,7.28,287
19.98,7.14,291
19.99,6.77,291
20.41,6.68,296
19.99,7.07,311
20.76,6.65,305
20.23,6.84,294
20.7,7.39,290
20.66,6.73,313
20.23,6.59,303
20.84,7.1,290
20.68,6.51,289
20.56,6.67,308
20.33,6.59,291
20.27,6.97,308
20.19,7.48,311
20.53,7.18,293
20.84,7.18,291
20.08,6.8,314
20.36,6.77,291
20.82,7.43,292
20.06,6.54,291
20.72,6.96,294
20.44,6.95,295
20.84,7.24,288
20.06,6.89,312
20.71,7.12,307
20.14,7.15,315
20.14,6.68,304
20.33,6.61,304
20.18,6.87,288
20.23,6.53,313
20.22,6.92,297
20.54,6.83,299
20.78,7.29,306
20.21,7.4,301
20.78,7.46,314
20.29,7.15,310
20.56,7.15,309
20.19,7.07,296
20.23,6.79,309
20.77,6.66,305
20.03,7.43,298
20.11,7.17,306
20.71,7.34,313
20.76,7.49,305
20.35,6.95,300
20.73,6.84,298
20.69,6.86,297
20.03,7.49,289
20.78,6.54,310
20.32,6.83,311
20.03,6.52,312
20.01,6.53,298
20.1,6.61,306
20.52,6.65,308
20.48,7.19,293
20.27,6.96,310
20.3,7.46,302
20.64,6.6,292
20.81,7.29,294
20.66,6.8,306
20.16,6.86,309
20.6,6.54,287
20.63,6.83,310
20.04,7.18,314
19.98,7.16,309
20.2,7.13,308
20.11,7.1,304
20.72,6.81,309
20.86,7.38,315
20.36,7.46,297
20.33,6.78,300
20.38,6.56,301
20,7.05,305
20.29,7.06,294
20.83,7.01,289
20.67,6.54,287
20.63,7.32,293
20.31,6.54,296
20.14,6.94,310
20.88,7.21,310
20.83,6.83,312
20.54,7.24,292
20.88,6.67,293
20.81,6.57,296
20.5,7.26,287
20.18,6.78,294
20.19,6.65,293
20.8,7.22,296
20.68,7.49,294
20.61,6.73,287
20.08,6.65,306
20.55,7.31,305
20.09,7.1,303
19.99,6.86,310
20.17,6.82,298
20.16,7.16,288
20.72,6.76,295
20.02,6.52,304
20.45,6.72,287
20.49,7.49,314
20.58,6.78,313
20.62,6.62,291
20.45,6.73,314
20.8,7.2,305
20.67,6.63,312
20.08,7.38,300
20.44,6.74,309
20.11,6.83,296
20.29,7.48,291
20.3,6.64,313
20.64,7.49,302
20.75,7.4,305
20.57,6.99,315
20.45,6.98,302
20.54,7.42,303
20.13,6.53,301
20.38,7.14,305
20.24,6.58,296
20.41,6.62,298
20.37,6.55,295
20.56,6.88,311
20.23,6.82,291
20.07,6.62,301
20.64,7.27,315
20.35,6.57,294
20.32,7.41,311
20.64,6.86,315
20.12,7.06,309
20.24,6.8,315
20.48,7.28,287
20.22,7.48,303
20.7,6.72,314
20.65,6.62,297
20.86,7.21,314
20.19,7.11,311
20.51,7.45,293
20.13,6.81,301
20.81,7.03,307
20.72,7.45,290
20.72,6.95,298
20.28,6.91,293
20.84,6.84,300
20.08,7.44,310
20.19,6.56,302
20.59,6.65,297
20.55,6.77,306
20.71,6.62,290
20.53,6.94,299
20.78,6.84,288
20.62,7.01,289
20.82,7.5,288
20.72,6.73,294
20.05,6.96,306
20.64,7.01,313
20.05,6.93,313
20.51,6.85,309
20.17,7.38,297
20.1,7.07,301
20.64,7.21,307
20.7,6.85,298
20.89,6.65,294
20.56,7,300
20.45,6.63,304
20.78,7.12,305
20.81,7.41,292
20.83,7.35,299
20.38,6.71,287
20.49,6.69,303
20.19,7.13,291
19.99,6.57,292
20.02,7.35,295
20.22,7.04,301
20.82,6.94,296
20.31,7.23,296
20.44,7.15,314
20.36,7.13,290
20.42,6.53,300
20.36,7.21,305
20.53,7.47,299
20.16,7.29,302
20.46,6.71,288
20.5,7.19,313
20.11,6.75,299
20.66,7.4,295
20.75,6.61,306
20.27,7.31,298
20.84,6.62,298
20.48,6.7,290
20.71,7.38,302
20.22,7.44,301
20.46,6.81,304
20.83,6.77,312
20.66,7.08,290
20.82,7.02,311
20.17,6.61,288
20.88,7.12,294
20.52,6.92,291
20.49,7.41,308
20.42,6.6,304
20.44,7.46,308
20.4,6.58,301
20.29,7.33,310
20.49,6.78,301
20.19,6.63,309
20.54,6.67,303
20.38,6.54,313
20.06,6.88,289
20.17,7.03,294
20.46,7.06,313
20.79,7.35,314
20.35,6.81,308
20.6,7.28,310
20.88,6.97,306
20.54,7.37,304
20.7,7.36,303
20.18,6.57,313
20.24,7.08,287
20.01,6.71,294
20.4,6.67,304
20.12,7.05,300
20.03,7.37,300
20.21,6.73,291
20.33,7.42,290
20.78,6.89,299
20.28,7.44,292
20.43,6.94,290
20.89,6.85,299
20.89,7.42,313
20.46,6.74,303
20.07,6.7,296
20.71,7,305
20.83,7.44,305
20.22,7.25,301
20.52,7.19,306
20.79,7.12,307
20.87,7.27,305
20.52,7.34,293
20.17,7.18,300
20.4,7.12,315
20.16,6.86,309
20.12,6.51,311
20.08,6.63,307
20.43,7.08,297
20.19,6.68,309
20.56,7.21,305
20.5,6.54,314
20.69,6.53,288
20.85,7.12,313
19.98,7.14,311
20.72,7.41,287
20.05,6.56,308
20.05,6.86,292
20.46,7.12,289
20.86,6.59,291
20.38,6.56,307
20.8,6.59,304
20.5,7.22,295
20.78,7.48,312
20.63,7.36,303
20.32,7.1,314
20.33,7.28,314
20.51,6.67,293
20.23,6.51,313
20.01,7.13,298
20.46,6.97,296
20.38,7.17,293
20.85,6.89,294
20.81,6.68,299
20.42,6.98,310
20.12,7.1,303
20.85,7.15,312
20.51,7.27,297
20.7,6.71,307
20.38,6.72,296
20.23,6.98,293
20.86,7.28,292
20.81,6.51,298
20.57,6.56,296
20.33,6.72,305
20.55,7.38,303
20.75,7.15,303
20.81,6.94,303
20.14,6.58,298
20.27,7.23,311
20.64,7.13,311
20.87,6.51,309
20.68,6.56,309
20.78,7.39,299
20.42,6.66,287
20.74,6.87,309
20.49,7.05,306
20.16,7.43,302
20.79,6.54,309
20.74,6.63,302
20.7,7.35,309
20.23,6.71,315
20.17,6.69,305
20.48,6.94,293
20.51,6.74,312
20.27,7.47,304
20.53,6.7,295
20.3,7.06,306
20.89,7.02,293
20.85,6.54,306
20.16,6.82,308
20.12,7.01,302
20.51,7.49,313
20.48,6.56,313
20,7,303
20.5,7.18,292
20.38,7.4,309
20.79,7.05,308
20.37,7.25,295
20.77,7.27,313
20.56,7.49,303
20.55,7.19,294
20.02,6.61,287
20.68,7.03,289
20.63,7.05,287
20.43,7.46,313
20.22,7.04,314
20.59,6.5,304
20.28,6.67,287
20.05,7.17,300
20.2,7.17,298
20.88,6.73,301
20.31,7.12,305
20.3,7.1,298
20.17,6.85,297
20.19,6.78,299
20.32,6.65,287
20.6,6.67,313
20.06,6.83,304
20.56,7.09,297
20.46,6.56,308
20.42,7.06,300
20.57,6.58,298
20.74,7.42,290
20.85,7.31,308
20.27,6.96,306
20.67,6.96,304
20.06,6.73,315
20.76,7.41,296
20.65,7.31,288
20.44,6.96,294
20.84,7.16,304
20.21,7.48,297
20,6.72,314
20.23,6.93,308
20.61,6.75,298
20.63,6.72,309
20.41,7.19,289
20.61,7.23,297
20.59,6.9,308
20,7.31,288
20.18,6.96,296
20.49,7.45,299
20.51,7.48,301
20.11,6.51,312
20.75,7.13,313
20.41,6.81,288
20.35,7.45,311
20.46,6.79,287
20.18,6.56,306
20.5,7.18,311
20.41,7.26,313
20.51,6.94,297
20,7.11,296
20.84,7.15,300
20.42,7.42,289
20.17,6.62,300
20.88,6.71,308
20.83,7.13,291
20.27,6.62,305
20.46,7.06,294
20.04,7.21,310
20.7,7.01,291
20.18,7.17,313
20.75,7.26,304
20.18,6.83,299
20.26,6.55,290
20.65,7.47,299
20.57,6.65,310
20.72,6.96,306
20.52,6.54,311
20.27,6.77,288
20.6,6.65,296
20.25,6.56,298
20.41,7.11,313
20.57,6.52,291
20.5,7.02,307
20.5,7.45,298
20.58,7.33,287
20.88,6.69,293
20.03,7.46,300
20.86,6.86,287
20.68,6.86,288
20.82,6.83,299
20.1,6.71,290
20.03,7.06,315
20.49,7.19,303
20.24,7.23,299
20.31,7.41,288
20.54,6.83,290
20.86,6.69,298
20.24,7.08,290
20.37,6.73,302
20.2,6.91,303
20.21,7.21,311
20.77,6.55,304
20.39,6.62,311
20.51,6.54,314
20.59,6.53,287
20.29,7.22,306
20.16,7.29,300
20.09,7.12,306
20.51,6.87,289
20.72,6.99,312
20.51,6.96,292
20.64,6.64,307
20.14,6.78,294
20.31,6.81,307
20.19,7.25,312
20.17,6.72,304
20.52,6.87,290
20.45,6.66,304
20.72,6.54,296
20.33,6.89,311
20.81,7.44,292
20.39,6.84,304
20.76,6.71,307
20.01,6.68,291
20.81,7.24,292
20.68,6.81,301
20.52,7.16,302
20.35,7.19,300
20.36,7.38,297
20.69,7.43,295
20.67,6.53,314
20.35,6.79,314
20.07,7.1,303
20.04,7.31,300
20.7,7.28,303
20.25,7.33,299
20.15,7.39,289
20.44,7.25,292
20.75,7.07,291
20.22,7.22,290
20.39,7.18,295
20.03,7.23,300
20.24,7.22,298
20.89,7.42,292
20.14,7.3,309
20,7.2,302
20.87,6.78,289
20.37,6.73,315
20.24,6.58,306
20.07,7.31,290
20.29,7.3,314
20.39,6.97,294
20.77,7.44,290
20.35,6.53,296
20.74,6.56,305
20.07,7.01,306
20.88,6.74,304
20.13,7.19,300
20.69,7.41,292
20.57,6.98,293
20.49,7.08,305
20.72,6.66,287
20.7,7.33,303
20.04,6.79,314
20.39,6.65,305
20.31,6.87,310
20.37,7.49,291
20.34,6.6,308
20.55,6.81,302
20.17,6.99,307
20.3,7.31,293
20.2,6.57,308
20.05,7.15,299
20.23,6.71,289
20.56,6.65,311
20.42,7.44,299
20.59,6.76,309
20.64,6.52,303
20.17,6.97,289
19.98,7.12,298
20.76,7.14,313
20.13,7.27,294
20.54,6.73,302
20.76,7.22,312
20.03,6.87,300
20.34,7.41,306
20.78,6.57,305
20.88,6.94,312
20.06,7.42,314
20.52,7.36,313
20.21,7.31,292
20.56,7.5,298
20.65,6.73,287
20.79,7.12,298
20.77,6.95,303
20.02,7.45,299
20.47,6.74,290
20.82,7.43,287
20.65,7.3,292
20.38,7.23,290
20.59,7.38,294
20.64,6.79,309
20.19,7.16,307
20.09,7.46,313
20.68,6.53,295
20.15,7.06,315
20.3,6.76,307
20.61,6.88,301
20.19,7.42,287
20.76,6.58,295
20.1,6.7,306
20.2,7.4,288
20.42,7.27,291
20.2,7.44,309
20.75,7.25,292
20.12,7.38,308
19.98,6.88,310
20.88,7.34,305
20.61,6.86,288
20.31,6.61,291
20.28,7.09,312
20.24,7.29,300
20.86,7.44,309
20.43,7.35,294
20.27,6.96,307
20.85,7.25,292
20.15,7.12,306
20.47,7.39,287
20.35,7.02,290
20.4,7.29,304
20.45,7.3,306
20.7,6.76,302
20.09,6.77,301
20.61,7.01,298
20.72,7.01,287
20.62,7.47,292
20.34,6.52,315
20.65,7.38,304
20.59,7.25,288
20.15,7.29,289
20.24,6.7,315
20.43,7.31,303
20.68,6.94,301
20.84,7,301
20.16,6.97,311
20.44,6.66,310
20.65,6.89,292
20.25,7.1,302
20.58,6.93,303
20.69,7.29,295
20.05,6.95,303
20.8,6.77,311
20.24,6.87,315
20.48,7.46,301
20.76,7.4,295
20.14,6.79,301
20.56,6.58,291
20.15,7.21,299
20.1,7.2,304
20.6,6.95,313
20.01,7.35,314
20.35,7.04,300
20.13,6.93,305
20.43,6.84,310
20.59,7.37,299
20.3,7,292
20.62,7.15,296
20.57,6.95,314
20.18,7.21,292
20.07,6.98,300
20.12,6.9,288
20.45,7.02,292
20.01,6.98,314
20.81,6.72,311
20.28,6.82,294
20.86,6.89,298
20.8,6.65,295
20.62,7.06,309
20.05,7.17,306
20.56,6.53,294
20.06,6.77,295
19.99,7.18,289
20.53,6.94,291
20.02,7.13,310
20.25,7.45,301
20.12,7.06,287
20.78,6.54,301
20.36,6.77,296
20.32,7.08,299
20.41,6.99,289
20.25,6.75,299
20.66,6.85,298
20.41,7.17,304
20.17,6.69,290
20.51,6.83,287
20.89,7.12,287
20.4,6.68,310
20.03,6.52,292
20.06,7.2,306
20.84,6.87,303
20.82,6.71,288
20.24,7.22,305
20.17,7.06,294
20.64,7.35,291
20.02,6.95,299
20.76,6.85,309
20.81,7.07,314
20.71,7.32,290
20.17,7.22,307
20.48,7.12,287
20.87,6.68,314
20.43,7.05,308
20.36,7.02,306
20.28,7.16,294
20.63,6.57,311
20.23,6.6,298
20.34,6.59,304
20.25,6.9,297
20.58,6.76,312
20.34,7.03,305
20.81,6.81,304
20.03,7.06,311
20.18,7.11,312
20.74,7.39,312
20.63,7.37,302
20.5,6.97,314
20.6,7.45,294
20.2,7.26,298
20.07,7.27,289
20.51,6.5,290
20.11,7.25,298
20.65,7.04,293
20.65,7.18,303
20.28,7.27,292
20.02,6.84,315
20.6,7.44,302
20.88,7.24,307
20.53,7.31,308
20.55,6.53,299
20.56,6.91,288
20.57,6.6,311
20.28,6.73,302
20.35,6.73,287
20.88,7.12,302
20.18,7.34,307
20.21,7.36,303
20.44,7.31,299
19.99,6.53,308
20.74,6.76,312
20.47,6.54,305
20.05,7.01,288
20.18,7.02,301
20.54,7.08,307
20.24,6.59,300
20.21,6.74,305
20.3,6.73,290
20.28,6.85,292
20.86,6.72,297
20.24,7.02,313
20.31,6.7,297
20.77,6.87,307
20.54,7.18,305
20.74,6.98,313
20.25,7.23,309
20.52,7.24,293
20.58,7.04,287
20.06,7.25,304
20.81,7.35,314
20.15,7,304
20.61,7.13,313
20.74,7.04,298
20.36,7.1,314
20.23,6.58,303
20.43,7.23,314
20.76,6.99,309
20.62,6.66,297
20.37,7.48,299
20.82,7.32,312
20.39,7.13,298
20.61,6.73,297
20.15,7.31,303
20.68,7.02,300
20.37,6.91,287
20.74,6.63,313
20.29,7.23,291
20.5,7.34,297
20.33,6.65,292
20.73,6.9,310
20.06,7.46,293
20.88,6.6,303
20.33,6.6,287
20.45,7.24,307
20.19,6.7,314
20.59,7.27,291
20.75,6.64,304
20.84,6.69,293
20.36,7.23,289
20.88,7.42,310
20.48,6.83,308
20.79,7.46,298
20.84,6.75,296
20.18,6.98,287
20.74,7.15,314
20.2,7.49,287
20.12,7.47,290
20.67,7.32,310
20.49,7.1,306
20.33,7.3,289
20.68,7.24,291
20.61,6.88,309
20.11,7.39,294
20.65,6.83,289
20.11,7.17,301
20.41,6.62,307
20.54,6.96,296
20.4,7.21,308
20.45,7.21,313
20.2,6.69,313
20.07,7.36,288
20.73,7.22,289
20.52,6.54,306
20.71,7.1,302
20.27,7.38,297
20.67,7.18,288
20.38,7.23,299
20.43,7.2,290
20.54,7.35,310
20.5,7.39,301
20.77,6.95,315
20.65,7.08,311
20.23,6.85,303
20.43,7.09,287
20.55,7.06,314
20.28,7.39,304
20.87,6.78,306
20.34,6.66,288
20.76,7.08,305
20.21,6.59,295
20.49,6.85,311
20.42,7.17,292
20.87,6.99,304
20.2,7.12,288
20.29,6.93,290
20.86,7.03,288
20.39,7.01,300
20.15,7.22,302
20.77,7.01,314
20.21,6.75,300
20.22,6.87,311
20.4,7.26,291
20.11,6.57,288
20.74,7.43,306
20.76,7.2,302
20.23,7.49,291
20.76,7,315
20.17,7.04,300
20.07,7.2,293
20.69,7.09,289
20.22,6.54,313
20.29,7.45,292
20.34,7.15,292
20.53,7.44,299
20.54,6.65,307
20.05,7.14,303
20.4,7.01,290
20.81,6.83,309
20.81,6.85,291
20.33,6.96,299
20.29,6.74,292
20.4,7.22,289
19.99,6.88,311
20.4,6.52,315
20.77,6.62,290
20.5,6.9,292
19.99,7.49,295
20.85,6.76,294
20.03,7.3,313
20.51,7.49,294
20.6,6.89,296
20.1,7.08,314
19.98,7.42,305
20.7,7.19,315
20,7.05,302
20.34,7.26,313
20.19,6.72,292
20.12,7.28,299
20.05,7.1,313
20.67,7.41,291
20.06,6.65,299
19.99,7.46,291
20.43,7.46,290
20.01,6.94,300
20.85,7.21,307
20.19,6.7,294
20.52,6.89,307
20.39,7.07,289
20.87,7.31,310
20.81,7.15,298
20.57,6.87,310
20.52,6.78,315
20.41,7.02,306
20.83,7.05,305
20.57,6.62,300
20.48,6.6,309
20.61,6.51,311
20.37,7.42,311
20.76,6.99,314
20.82,6.75,304
20.37,7.41,299
20.38,7.4,307
20,6.97,306
20.57,7.5,315
20.27,6.87,294
20.36,6.63,315
20.3,7.46,315
20.6,6.91,310
20.88,6.56,303
20.66,7.38,301
20.77,6.81,314
20.69,7.32,287
20.65,7.31,292
20.55,7.27,312
20.6,7.43,295
20.65,6.8,293
20.33,6.93,298
20.07,6.72,292
20.58,7.11,299
20.61,7.23,309
20.28,6.57,304
20.12,7.02,308
20.23,6.51,288
20.55,6.82,313
20.18,7.44,302
